episode,reward
324,0.34000033
325,0.5600002
326,0.44000024
327,0.41000026
328,0.59000015
329,0.4900002
330,0.43000025
331,0.5600002
332,0.34000033
333,0.41000026
334,0.58000016
335,0.41000026
336,-0.07999933
337,0.24000043
338,0.5700002
339,0.25000042
340,0.13000053
341,0.3700003
342,0.6300001
343,0.6300001
344,0.1600005
345,0.50000024
346,0.4800002
347,0.44000024
348,0.6200001
349,0.42000026
350,0.4700002
351,0.40000027
352,0.5500002
353,0.5700002
354,0.15000051
355,0.3800003
356,0.5500002
357,0.5500002
358,0.13000053
359,0.6200001
360,0.44000024
361,0.5100002
362,-0.059999347
363,0.60000014
364,0.24000043
365,0.39000028
366,0.5300002
367,0.46000022
368,0.61000013
369,-0.34999907
370,0.4700002
371,0.5400002
372,0.58000016
373,0.58000016
374,0.2800004
375,0.43000025
376,0.34000033
377,0.6200001
378,0.42000026
379,0.4700002
380,0.6500001
381,0.44000024
382,0.4900002
383,0.50000024
384,0.4900002
385,0.43000025
386,0.60000014
387,0.5700002
388,0.6300001
389,0.5500002
390,0.3600003
391,0.60000014
392,0.2800004
393,0.60000014
394,0.46000022
395,0.44000024
396,0.44000024
397,0.5300002
398,0.5700002
399,0.5600002
400,0.50000024
401,0.5400002
402,0.5600002
403,0.5500002
404,0.31000036
405,0.5200002
406,0.43000025
407,0.6300001
408,0.29000038
409,0.13000053
410,0.5600002
411,0.5500002
412,0.42000026
413,0.5600002
414,0.6300001
415,0.60000014
416,0.14000052
417,0.44000024
418,-0.16999924
419,0.5300002
420,0.43000025
421,0.42000026
422,0.6700001
423,0.5200002
424,0.5200002
425,0.39000028
426,0.6300001
427,0.61000013
428,0.4900002
429,0.6500001
430,0.58000016
431,0.50000024
432,0.5100002
433,0.5600002
434,0.45000023
435,0.42000026
436,0.41000026
437,0.14000052
438,-0.09999931
439,0.58000016
440,0.6500001
441,0.5600002
442,0.61000013
443,0.6300001
444,0.59000015
445,0.5700002
446,0.58000016
447,0.3700003
448,0.25000042
449,0.6700001
450,0.40000027
451,0.59000015
452,0.60000014
453,0.4900002
454,0.5600002
455,0.6200001
456,0.34000033
457,0.50000024
458,-0.039999366
459,0.6600001
460,0.44000024
461,0.34000033
462,0.6200001
463,0.6700001
464,0.6300001
465,0.6600001
466,0.44000024
467,0.4700002
468,0.50000024
469,0.29000038
470,0.40000027
471,0.25000042
472,0.6400001
473,0.4900002
474,0.60000014
475,0.58000016
476,0.40000027
477,0.6200001
478,0.59000015
479,0.30000037
480,0.43000025
481,0.5400002
482,0.23000044
483,0.59000015
484,0.58000016
485,0.5200002
486,0.44000024
487,0.5200002
488,0.050000608
489,0.60000014
490,0.4800002
491,0.3800003
492,0.5400002
493,0.5500002
494,0.6200001
495,0.41000026
496,0.50000024
497,0.60000014
498,0.33000034
499,0.4800002
500,0.42000026
501,0.30000037
502,0.5400002
503,0.5500002
504,0.6500001
505,0.4700002
506,-0.3299991
507,0.4700002
508,0.61000013
509,0.6400001
510,0.61000013
511,0.50000024
512,0.5600002
513,0.5600002
514,0.5100002
515,0.18000048
516,0.5300002
517,0.61000013
518,0.29000038
519,0.4800002
520,0.4700002
521,-0.08999932
522,0.6200001
523,0.4900002
524,0.42000026
525,0.5400002
526,0.5600002
527,0.43000025
528,0.5200002
529,0.2700004
530,0.45000023
531,0.4900002
532,0.24000043
533,0.46000022
534,0.6500001
535,0.30000037
536,0.61000013
537,0.5200002
538,0.33000034
539,0.2600004
540,0.58000016
541,0.6400001
542,0.10000056
543,0.59000015
544,0.34000033
545,0.61000013
546,0.59000015
547,0.08000058
548,0.61000013
549,0.61000013
550,0.11000055
551,0.5400002
552,0.6600001
553,0.68000007
554,0.43000025
555,0.13000053
556,0.21000046
557,0.5700002
558,0.39000028
559,0.33000034
560,0.6200001
561,0.5100002
562,0.58000016
563,0.4800002
564,0.4700002
565,0.5400002
566,0.4900002
567,0.59000015
568,0.40000027
569,0.5200002
570,0.5500002
571,0.61000013
572,0.60000014
573,0.5700002
574,0.59000015
575,0.41000026
576,0.4700002
577,0.5200002
578,0.50000024
579,0.21000046
580,0.14000052
581,0.11000055
582,0.44000024
583,0.58000016
584,0.60000014
585,0.43000025
586,0.60000014
587,0.6200001
588,0.61000013
589,0.3600003
590,0.43000025
591,0.5600002
592,0.39000028
593,0.5400002
594,0.6300001
595,0.5200002
596,0.6700001
597,0.68000007
598,0.5400002
599,0.6300001
600,0.6400001
601,0.71000004
602,0.30000037
603,0.42000026
604,0.5300002
605,0.58000016
606,0.59000015
607,0.5500002
608,0.5600002
609,0.24000043
610,0.50000024
611,0.6200001
612,0.46000022
613,0.6600001
614,0.5100002
615,0.5100002
616,0.5200002
617,0.5100002
618,0.20000046
619,0.4800002
620,0.3600003
621,0.30000037
622,0.32000035
623,0.5300002
624,0.5400002
625,0.5100002
626,0.59000015
627,0.6700001
628,0.58000016
629,0.4900002
630,0.6400001
631,0.59000015
632,0.58000016
633,0.6300001
634,0.4900002
635,0.59000015
636,0.44000024
637,0.59000015
638,0.41000026
639,0.50000024
640,0.5700002
641,0.5700002
642,0.35000032
643,0.5700002
644,0.59000015
645,0.61000013
646,0.61000013
647,0.4700002
648,0.5300002
649,0.5500002
650,0.5500002
651,0.4700002
652,0.5600002
653,0.5500002
654,0.5500002
655,0.60000014
656,0.61000013
657,0.45000023
658,0.5700002
659,0.22000045
660,-0.18999922
661,6.556511e-07
662,0.61000013
663,0.10000056
664,0.6400001
665,0.5200002
666,0.5500002
667,0.6500001
668,-0.08999932
669,0.4900002
670,0.4700002
671,0.15000051
672,0.6700001
673,0.5500002
674,0.61000013
675,0.6500001
676,0.5400002
677,0.4900002
678,0.61000013
679,0.2800004
680,0.5700002
681,0.6500001
682,0.45000023
683,0.5400002
684,0.5100002
685,0.61000013
686,0.42000026
687,0.4900002
688,0.59000015
689,0.5500002
690,0.5600002
691,0.5300002
692,0.58000016
693,0.34000033
694,-0.26999915
695,0.59000015
696,0.43000025
697,0.4800002
698,0.43000025
699,0.69000006
700,0.60000014
701,0.6600001
702,0.4700002
703,0.6200001
704,0.13000053
705,0.5400002
706,0.5100002
707,0.5200002
708,0.6200001
709,0.5100002
710,0.60000014
711,0.5300002
712,0.12000054
713,0.61000013
714,0.32000035
715,0.6600001
716,0.5700002
717,0.40000027
718,0.42000026
719,0.39000028
720,0.5700002
721,0.61000013
722,0.50000024
723,0.5300002
724,0.5700002
725,0.23000044
726,0.4800002
727,0.5500002
728,0.4800002
729,0.20000046
730,0.43000025
731,0.4800002
732,0.6200001
733,0.6500001
734,0.4900002
735,0.6400001
736,0.4800002
737,0.6300001
738,0.60000014
739,0.5100002
740,0.34000033
741,0.4900002
742,0.58000016
743,0.58000016
744,0.58000016
745,0.4900002
746,0.6300001
747,0.61000013
748,0.3700003
749,0.39000028
750,0.5200002
751,0.5100002
752,0.59000015
753,0.5300002
754,0.61000013
755,0.42000026
756,0.6500001
757,0.59000015
758,0.5200002
759,0.4900002
760,0.39000028
761,0.5400002
762,0.5400002
763,0.61000013
764,0.11000055
765,0.59000015
766,0.5300002
767,-0.029999375
768,0.5500002
769,0.42000026
770,0.61000013
771,0.5100002
772,0.59000015
773,0.59000015
774,0.6600001
775,0.5400002
776,0.6400001
777,0.6700001
778,0.6400001
779,0.60000014
780,0.59000015
781,0.4900002
782,0.45000023
783,0.40000027
784,0.5600002
785,0.69000006
786,0.5300002
787,0.5400002
788,0.6400001
789,0.59000015
790,0.6400001
791,0.6200001
792,0.70000005
793,0.1600005
794,0.11000055
795,0.5500002
796,0.59000015
797,0.6700001
798,0.40000027
799,0.6300001
800,0.60000014
801,0.6700001
802,0.40000027
803,0.58000016
804,0.34000033
805,0.6700001
806,0.5400002
807,0.4800002
808,0.5500002
809,0.6200001
810,0.6700001
811,0.6200001
812,0.5600002
813,0.6300001
814,0.5500002
815,0.5700002
816,0.5100002
817,0.6300001
818,0.5500002
819,0.5400002
820,0.5400002
821,0.30000037
822,0.39000028
823,0.5700002
824,0.6400001
825,0.5100002
826,0.6500001
827,0.60000014
828,0.6600001
829,0.1600005
830,0.6500001
831,0.6600001
832,0.61000013
833,0.6600001
834,0.5400002
835,0.5400002
836,0.6700001
837,0.44000024
838,0.58000016
839,0.5400002
840,0.35000032
841,0.6700001
842,0.6300001
843,0.46000022
844,0.5600002
845,0.5100002
846,0.41000026
847,0.5500002
848,0.43000025
849,0.58000016
850,0.6300001
851,0.6600001
852,0.5600002
853,0.6300001
854,0.6700001
855,0.5300002
856,0.15000051
857,0.5300002
858,0.6200001
859,0.5600002
860,0.6600001
861,0.58000016
862,0.43000025
863,0.6200001
864,0.40000027
865,0.5600002
866,0.6500001
867,0.60000014
868,0.5500002
869,0.5700002
870,0.6300001
871,0.5500002
872,0.6500001
873,0.4800002
874,0.6200001
875,0.68000007
876,0.5400002
877,0.58000016
878,0.5400002
879,0.6400001
880,0.5500002
881,0.68000007
882,0.60000014
883,-0.039999366
884,0.5600002
885,0.5600002
886,0.5500002
887,0.6600001
888,0.5700002
889,0.60000014
890,0.5400002
891,0.5700002
892,0.58000016
893,0.6500001
894,0.5700002
895,0.5700002
896,0.5700002
897,0.6300001
898,0.22000045
899,0.24000043
900,0.5600002
901,0.6200001
902,0.46000022
903,0.61000013
904,0.68000007
905,0.61000013
906,0.5400002
907,0.30000037
908,0.58000016
909,0.6600001
910,0.09000057
911,-0.12999928
912,0.5400002
913,0.58000016
914,0.6700001
915,0.60000014
916,0.50000024
917,0.32000035
918,0.6200001
919,0.4900002
920,0.18000048
921,0.6700001
922,0.68000007
923,0.5400002
924,0.58000016
925,0.59000015
926,0.6500001
927,0.6700001
928,0.6300001
929,0.2700004
930,0.61000013
931,0.61000013
932,0.31000036
933,0.6500001
934,0.58000016
935,0.5100002
936,0.6400001
937,0.40000027
938,0.6300001
939,0.32000035
940,0.41000026
941,0.61000013
942,0.5100002
943,0.6200001
944,0.5200002
945,0.5300002
946,0.5500002
947,0.61000013
948,0.6400001
949,0.69000006
950,0.44000024
951,0.25000042
952,0.46000022
953,0.5600002
954,0.61000013
955,0.4900002
956,0.61000013
957,0.6300001
958,0.2700004
959,0.6700001
960,0.5500002
961,0.61000013
962,0.4900002
963,0.58000016
964,0.5500002
965,0.5300002
966,0.5700002
967,0.44000024
968,0.6700001
969,0.60000014
970,0.59000015
971,0.46000022
972,0.61000013
973,0.40000027
974,0.71000004
975,0.4700002
976,0.40000027
977,0.6700001
978,0.5700002
979,0.4700002
980,0.5400002
981,0.3700003
982,0.58000016
983,0.43000025
984,0.5200002
985,0.23000044
986,0.5500002
987,0.58000016
988,0.6700001
989,0.23000044
990,0.4800002
991,0.6700001
992,0.4700002
993,0.5300002
994,0.5400002
995,0.59000015
996,0.6400001
997,0.3600003
998,0.61000013
999,0.5300002
1000,0.59000015
1001,0.44000024
1002,0.61000013
1003,0.6600001
1004,0.5500002
1005,0.60000014
1006,0.5500002
1007,0.6200001
1008,0.34000033
1009,0.58000016
1010,0.5300002
1011,0.2600004
1012,0.6300001
1013,0.4800002
1014,0.6400001
1015,0.6400001
1016,0.5300002
1017,0.44000024
1018,0.6400001
1019,0.30000037
1020,0.6500001
1021,0.6200001
1022,0.5400002
1023,0.43000025
1024,0.58000016
1025,0.5400002
1026,0.19000047
1027,0.45000023
1028,0.5500002
1029,0.6700001
1030,0.6200001
1031,0.59000015
1032,0.20000046
1033,0.4800002
1034,0.31000036
1035,0.19000047
1036,0.5100002
1037,0.61000013
1038,0.45000023
1039,0.2700004
1040,0.60000014
1041,0.5600002
1042,0.6300001
1043,0.3700003
1044,0.61000013
1045,0.60000014
1046,0.4900002
1047,0.6200001
1048,0.60000014
1049,0.6300001
1050,0.71000004
1051,0.59000015
1052,0.60000014
1053,0.68000007
1054,0.60000014
1055,0.5500002
1056,0.6600001
1057,0.5500002
1058,0.72
1059,0.59000015
1060,0.6500001
1061,0.6200001
1062,0.6500001
1063,0.6200001
1064,0.61000013
1065,0.39000028
1066,0.39000028
1067,0.58000016
1068,0.6200001
1069,0.6700001
1070,0.59000015
1071,0.6500001
1072,0.4800002
1073,0.5500002
1074,0.6700001
1075,0.60000014
1076,0.1600005
1077,0.5500002
1078,0.6600001
1079,0.4700002
1080,0.43000025
1081,0.5700002
1082,0.5500002
1083,0.6200001
1084,0.5200002
1085,0.61000013
1086,0.6400001
1087,0.6700001
1088,0.6500001
1089,0.6500001
1090,0.5400002
1091,0.58000016
1092,0.5500002
1093,0.6700001
1094,0.50000024
1095,0.50000024
1096,0.35000032
1097,0.6500001
1098,0.45000023
1099,0.6200001
1100,0.6600001
1101,0.5500002
1102,0.6700001
1103,0.5500002
1104,0.61000013
1105,0.2600004
1106,0.46000022
1107,0.6700001
1108,0.69000006
1109,0.6600001
1110,0.5500002
1111,0.5100002
1112,0.5500002
1113,0.69000006
1114,0.5600002
1115,0.4800002
1116,0.4900002
1117,0.6600001
1118,0.6300001
1119,0.5100002
1120,0.60000014
1121,0.6400001
1122,0.71000004
1123,0.5500002
1124,0.60000014
1125,0.43000025
1126,0.59000015
1127,0.5400002
1128,0.3700003
1129,0.35000032
1130,0.59000015
1131,0.6400001
1132,0.5200002
1133,0.5300002
1134,0.43000025
1135,0.5600002
1136,0.61000013
1137,0.44000024
1138,0.5100002
1139,0.6400001
1140,0.6700001
1141,0.6200001
1142,0.6500001
1143,0.60000014
1144,0.6500001
1145,0.42000026
1146,0.58000016
1147,0.59000015
1148,0.69000006
1149,0.6600001
1150,0.41000026
1151,0.6700001
1152,0.6400001
1153,0.5400002
1154,0.6500001
1155,0.58000016
1156,0.5200002
1157,0.6500001
1158,0.73
1159,0.6300001
1160,0.5500002
1161,0.6200001
1162,0.5700002
1163,0.50000024
1164,0.61000013
1165,0.6700001
1166,0.6300001
1167,0.6400001
1168,0.69000006
1169,0.61000013
1170,0.71000004
1171,0.61000013
1172,0.5600002
1173,0.6500001
1174,0.43000025
1175,0.6300001
1176,0.58000016
1177,0.6600001
1178,0.6600001
1179,0.50000024
1180,0.6300001
1181,0.5400002
1182,0.6200001
1183,0.60000014
1184,0.34000033
1185,0.68000007
1186,0.46000022
1187,0.68000007
1188,0.60000014
1189,0.58000016
1190,0.6400001
1191,0.5100002
1192,0.5100002
1193,0.61000013
1194,0.5300002
1195,0.69000006
1196,0.6600001
1197,0.5100002
1198,0.43000025
1199,0.6500001
1200,0.69000006
1201,0.61000013
1202,0.46000022
1203,0.58000016
1204,0.6300001
1205,0.60000014
1206,0.59000015
1207,0.5400002
1208,0.46000022
1209,0.60000014
1210,0.5600002
1211,0.6500001
1212,0.60000014
1213,0.6400001
1214,0.5400002
1215,0.6600001
1216,0.5500002
1217,0.6300001
1218,0.50000024
1219,0.5300002
1220,0.6700001
1221,0.6600001
1222,0.5700002
1223,0.6500001
1224,0.5500002
1225,0.5700002
1226,0.61000013
1227,0.6600001
1228,0.5500002
1229,0.6200001
1230,0.6300001
1231,0.68000007
1232,0.61000013
1233,0.68000007
1234,0.6700001
1235,0.70000005
1236,0.6400001
1237,0.6500001
1238,0.5100002
1239,0.58000016
1240,0.5500002
1241,0.6500001
1242,0.59000015
1243,0.71000004
1244,0.40000027
1245,0.5100002
1246,0.6400001
1247,0.6200001
1248,0.6300001
1249,0.5600002
1250,0.6700001
1251,0.60000014
1252,0.5200002
1253,0.5500002
1254,0.6200001
1255,0.5300002
1256,0.61000013
1257,0.6600001
1258,0.6600001
1259,0.71000004
1260,0.61000013
1261,0.69000006
1262,0.5400002
1263,0.6600001
1264,0.030000627
1265,0.61000013
1266,0.4900002
1267,0.5700002
1268,0.09000057
1269,0.61000013
1270,0.6600001
1271,0.59000015
1272,0.22000045
1273,0.6400001
1274,0.60000014
1275,0.69000006
1276,0.3600003
1277,0.07000059
1278,0.6600001
1279,0.5600002
1280,0.58000016
1281,0.24000043
1282,0.6300001
1283,0.58000016
1284,0.44000024
1285,0.5200002
1286,0.68000007
1287,0.58000016
1288,0.6200001
1289,0.59000015
1290,0.68000007
1291,0.69000006
1292,-0.019999385
1293,0.5200002
1294,0.6500001
1295,0.5700002
1296,0.61000013
1297,0.4800002
1298,0.5400002
1299,0.6200001
1300,0.6400001
1301,0.60000014
1302,0.6300001
1303,0.6500001
1304,0.4900002
1305,0.6200001
1306,0.5300002
1307,0.6200001
1308,0.61000013
1309,0.34000033
1310,0.5700002
1311,0.6700001
1312,0.6400001
1313,0.6700001
1314,0.33000034
1315,0.46000022
1316,0.6300001
1317,0.5500002
1318,0.6400001
1319,0.59000015
1320,0.46000022
1321,0.69000006
1322,0.69000006
1323,0.61000013
1324,0.61000013
1325,0.59000015
1326,0.45000023
1327,0.6400001
1328,0.41000026
1329,0.58000016
1330,0.59000015
1331,0.5600002
1332,0.5700002
1333,0.5700002
1334,0.6400001
1335,0.59000015
1336,0.6400001
1337,0.5500002
1338,0.6400001
1339,0.6400001
1340,0.5600002
1341,0.5700002
1342,0.6600001
1343,0.6400001
1344,0.5500002
1345,0.46000022
1346,0.5100002
1347,0.59000015
1348,0.4700002
1349,0.5700002
1350,0.4700002
1351,0.60000014
1352,0.6200001
1353,0.60000014
1354,0.69000006
1355,0.5700002
1356,0.42000026
1357,0.5700002
1358,0.59000015
1359,0.6300001
1360,0.58000016
1361,0.6500001
1362,0.5500002
1363,0.58000016
1364,0.5500002
1365,0.6600001
1366,0.71000004
1367,0.70000005
1368,0.60000014
1369,0.45000023
1370,0.5600002
1371,0.4900002
1372,0.6200001
1373,0.34000033
1374,0.69000006
1375,0.60000014
1376,0.4900002
1377,0.6200001
1378,0.6300001
1379,0.5700002
1380,0.60000014
1381,0.5700002
1382,0.59000015
1383,0.68000007
1384,0.70000005
1385,0.61000013
1386,0.44000024
1387,0.6400001
1388,0.50000024
1389,0.68000007
1390,0.6200001
1391,0.5500002
1392,0.58000016
1393,0.6200001
1394,0.35000032
1395,0.6300001
1396,0.18000048
1397,0.58000016
1398,0.71000004
1399,0.69000006
1400,0.58000016
1401,0.69000006
1402,0.5100002
1403,0.61000013
1404,0.6400001
1405,0.61000013
1406,0.24000043
1407,0.6500001
1408,0.6500001
1409,0.30000037
1410,0.59000015
1411,0.6700001
1412,0.6700001
1413,0.44000024
1414,0.61000013
1415,0.6300001
1416,0.4800002
1417,0.25000042
1418,0.6300001
1419,0.6200001
1420,-0.019999385
1421,0.6400001
1422,0.6400001
1423,0.5600002
1424,0.68000007
1425,0.6400001
1426,0.60000014
1427,0.13000053
1428,0.70000005
1429,0.68000007
1430,0.69000006
1431,0.6500001
1432,0.61000013
1433,-0.11999929
1434,0.68000007
1435,0.69000006
1436,0.5400002
1437,0.5600002
1438,0.6600001
1439,0.59000015
1440,0.71000004
1441,0.6200001
1442,0.4800002
1443,0.6500001
1444,0.6200001
1445,0.6300001
1446,0.4800002
1447,0.68000007
1448,0.6500001
1449,0.5700002
1450,0.6500001
1451,0.6700001
1452,0.61000013
1453,0.61000013
1454,0.6500001
1455,0.6500001
1456,0.6500001
1457,0.32000035
1458,0.4700002
1459,0.61000013
1460,0.6200001
1461,0.5700002
1462,0.6200001
1463,0.60000014
1464,0.5300002
1465,0.6200001
1466,0.6200001
1467,0.40000027
1468,0.69000006
1469,0.6400001
1470,0.2600004
1471,0.5700002
1472,0.6400001
1473,0.2800004
1474,0.6500001
1475,0.60000014
1476,0.6200001
1477,0.6500001
1478,0.68000007
1479,0.61000013
1480,0.6700001
1481,0.59000015
1482,0.60000014
1483,0.6500001
1484,0.6300001
1485,0.5700002
1486,0.6500001
1487,0.60000014
1488,0.6300001
1489,0.61000013
1490,0.58000016
1491,0.5200002
1492,0.6400001
1493,0.5300002
1494,0.5600002
1495,0.59000015
1496,0.13000053
1497,0.5500002
1498,0.50000024
1499,0.45000023
1500,0.6700001
1501,0.42000026
1502,0.6400001
1503,0.6700001
1504,0.60000014
1505,0.61000013
1506,0.5700002
1507,0.5600002
1508,0.58000016
1509,0.6500001
1510,0.69000006
1511,0.5300002
1512,0.5500002
1513,0.50000024
1514,0.6500001
1515,0.4700002
1516,0.60000014
1517,0.5200002
1518,0.5400002
1519,0.6200001
1520,0.60000014
1521,0.59000015
1522,0.5700002
1523,0.70000005
1524,0.69000006
1525,0.61000013
1526,0.5700002
1527,0.58000016
1528,0.6500001
1529,0.60000014
1530,0.68000007
1531,0.1600005
1532,0.6600001
1533,0.61000013
1534,0.70000005
1535,0.6500001
1536,0.68000007
1537,0.6600001
1538,0.5600002
1539,0.6700001
1540,0.59000015
1541,0.5700002
1542,0.5600002
1543,0.5400002
1544,0.60000014
1545,0.60000014
1546,0.6600001
1547,0.6300001
1548,0.44000024
1549,0.60000014
1550,0.59000015
1551,0.69000006
1552,0.6600001
1553,0.4800002
1554,0.6600001
1555,0.6500001
1556,0.70000005
1557,0.58000016
1558,0.4700002
1559,0.58000016
1560,0.58000016
1561,0.59000015
1562,0.6700001
1563,0.20000046
1564,0.72
1565,0.6600001
1566,0.59000015
1567,0.40000027
1568,0.5400002
1569,0.6200001
1570,0.5400002
1571,0.6400001
1572,0.41000026
1573,0.6700001
1574,0.6600001
1575,0.61000013
1576,0.6300001
1577,0.58000016
1578,0.6500001
1579,0.61000013
1580,0.58000016
1581,0.43000025
1582,0.6700001
1583,0.6300001
1584,0.6400001
1585,0.70000005
1586,0.60000014
1587,0.58000016
1588,0.43000025
1589,0.6700001
1590,0.6500001
1591,0.5600002
1592,0.50000024
1593,0.59000015
1594,0.5100002
1595,0.6600001
1596,0.34000033
1597,0.6200001
1598,0.46000022
1599,0.4700002
1600,0.68000007
1601,0.6700001
1602,0.60000014
1603,0.6200001
1604,0.58000016
1605,0.4900002
1606,0.60000014
1607,0.6700001
1608,0.6500001
1609,0.6700001
1610,0.61000013
1611,0.6200001
1612,0.59000015
1613,0.5500002
1614,0.6400001
1615,0.59000015
1616,0.6600001
1617,0.6200001
1618,0.5400002
1619,0.6200001
1620,0.40000027
1621,0.6200001
1622,0.5600002
1623,0.69000006
1624,0.69000006
1625,0.60000014
1626,0.6600001
1627,0.6700001
1628,0.6200001
1629,0.60000014
1630,0.6600001
1631,0.5300002
1632,0.6200001
1633,0.45000023
1634,0.46000022
1635,0.50000024
1636,0.60000014
1637,0.5700002
1638,0.29000038
1639,0.61000013
1640,0.6300001
1641,0.3600003
1642,0.5500002
1643,0.6600001
1644,0.6400001
1645,0.5500002
1646,0.4900002
1647,0.5200002
1648,0.23000044
1649,0.59000015
1650,0.6200001
1651,0.59000015
1652,0.6500001
1653,0.58000016
1654,0.58000016
